,room_type,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,latitude,longitude,Zona,fl_intermodalidade,fl_lte_5_km_estacao,fl_lte_5_km_pontos_turisticos,entire_home_apt_private_room_roteiro_turistico,acomodacao_alta_experiencia
30207,Private room,2,1,1,1,700.0,2,5.0,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
30208,Entire home/apt,4,1,1,1,679.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30209,Entire home/apt,4,2,1,2,733.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30210,Entire home/apt,4,2,1,3,1429.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30211,Entire home/apt,6,2,3,4,816.0,3,5.0,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
30212,Entire home/apt,4,1,0,1,496.0,2,5.0,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
30213,Entire home/apt,5,1,2,2,1514.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30214,Entire home/apt,3,1,1,1,579.0,1,4.812309491059147,-22.2800004,-42.5325303,Centro,0,0,0,0,1
30215,Entire home/apt,6,1,2,2,1686.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30216,Entire home/apt,4,1,1,2,485.0,2,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30217,Entire home/apt,4,1,1,3,1035.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30218,Entire home/apt,3,1,1,1,700.0,4,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30219,Entire home/apt,4,2,2,2,707.0,1,4.812309491059147,-22.9531726,-43.3715825,Zona Oeste,0,0,0,0,1
30220,Private room,2,2,1,2,583.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30221,Entire home/apt,3,1,1,2,886.0,1,4.812309491059147,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
30222,Entire home/apt,16,1,0,1,1429.0,1,4.812309491059147,-22.2800004,-42.5325303,Centro,0,0,0,0,1
30223,Entire home/apt,3,1,1,2,522.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30224,Entire home/apt,3,1,1,2,1210.0,2,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30225,Entire home/apt,4,1,1,2,1329.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30226,Entire home/apt,4,1,1,1,600.0,1,4.812309491059147,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
30227,Private room,2,1,1,1,360.0,1,4.812309491059147,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
30228,Entire home/apt,3,1,1,1,310.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30229,Entire home/apt,4,2,1,2,690.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30230,Entire home/apt,4,1,1,2,1157.0,4,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30231,Entire home/apt,4,1,1,1,586.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30232,Private room,3,1,1,4,93.0,1,4.812309491059147,-22.7999597,-43.2068169,Zona Norte,0,0,0,0,1
30233,Entire home/apt,4,1,1,1,1100.0,7,4.86,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30234,Private room,2,1,1,2,323.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30235,Entire home/apt,5,2,2,2,950.0,1,4.812309491059147,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
30236,Entire home/apt,3,1,1,2,386.0,1,4.812309491059147,-22.9636362,-43.2233457,Zona Sul,1,1,1,1,1
30237,Entire home/apt,5,2,3,3,1700.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30238,Private room,2,2,1,1,900.0,1,4.812309491059147,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
30239,Entire home/apt,2,1,1,2,518.0,1,4.812309491059147,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
30240,Private room,2,1,1,2,395.0,1,4.812309491059147,-22.9290845,-43.2534858,Zona Norte,1,1,1,1,1
30241,Private room,2,1,1,1,286.0,1,4.812309491059147,-22.2800004,-42.5325303,Centro,0,0,0,0,1
30242,Entire home/apt,3,1,1,2,800.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30243,Entire home/apt,4,1,1,2,757.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30244,Entire home/apt,4,2,2,2,714.0,1,4.812309491059147,-22.9531726,-43.3715825,Zona Oeste,0,0,0,0,1
30245,Entire home/apt,4,1,0,2,316.0,4,5.0,-22.2800004,-42.5325303,Centro,0,0,0,0,1
30246,Entire home/apt,2,1,1,1,1200.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30247,Entire home/apt,2,1,1,1,720.0,2,5.0,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
30248,Private room,4,1,1,1,401.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30249,Entire home/apt,5,1,2,2,429.0,1,4.812309491059147,-22.9870911,-43.3049379,Zona Oeste,0,1,0,0,1
30250,Private room,1,1,1,1,400.0,1,4.812309491059147,-22.9707911,-43.4968914,Zona Oeste,0,0,0,0,1
30251,Private room,1,1,1,1,600.0,2,5.0,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
30252,Entire home/apt,4,2,2,2,1286.0,1,5.0,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
30253,Entire home/apt,4,2,2,2,480.0,1,4.812309491059147,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
30254,Entire home/apt,4,1,1,1,720.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30255,Private room,3,1,1,2,243.0,1,4.812309491059147,-22.9247351,-43.2327165,Zona Norte,1,1,1,1,1
30256,Private room,3,1,1,1,306.0,1,4.812309491059147,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
30257,Private room,2,1,1,1,500.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30258,Private room,2,1,1,1,647.0,1,4.812309491059147,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
30259,Entire home/apt,8,1,2,6,1291.0,1,4.0,-22.9408899,-43.3422564,Zona Oeste,0,0,0,0,1
30260,Entire home/apt,5,1,1,1,502.0,1,4.812309491059147,-22.9007657,-43.2033933,Centro,1,1,1,1,1
30261,Entire home/apt,6,2,2,2,200.0,1,5.0,-22.8666607,-43.3608367,Zona Norte,0,0,0,0,1
30262,Entire home/apt,4,1,2,1,204.0,3,5.0,-22.9176248,-43.6834907,Zona Oeste,0,0,0,0,1
30263,Private room,2,1,1,1,429.0,1,5.0,-23.0360036,-43.5521395,Zona Oeste,0,0,0,0,1
30264,Private room,4,1,1,2,650.0,1,4.812309491059147,-22.9952094,-43.2408556,Zona Sul,0,0,1,1,1
30265,Entire home/apt,2,1,1,1,309.0,1,4.812309491059147,-22.9415143,-43.2006244,Zona Sul,1,1,1,1,1
30266,Private room,3,2,1,1,324.0,1,5.0,-22.9408899,-43.3422564,Zona Oeste,0,0,0,0,1
30267,Entire home/apt,4,1,1,2,1211.0,1,4.812309491059147,-22.2800004,-42.5325303,Centro,0,0,0,0,1
30268,Entire home/apt,7,2,2,4,2000.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30269,Entire home/apt,5,1,1,1,957.0,2,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30270,Entire home/apt,6,2,3,3,1979.0,1,4.812309491059147,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
30271,Entire home/apt,4,2,2,2,986.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30272,Private room,3,1,1,3,297.0,1,4.812309491059147,-22.9215542,-43.1860269,Centro,1,1,1,1,1
30273,Private room,3,1,1,1,500.0,1,4.812309491059147,-22.9022287,-43.2602402,Zona Norte,1,1,1,1,1
30274,Entire home/apt,2,1,1,2,430.0,1,4.812309491059147,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
30275,Entire home/apt,12,3,3,6,1200.0,1,4.812309491059147,-22.9818187,-43.4578117,Zona Oeste,0,0,0,0,1
30276,Private room,2,1,1,1,880.0,1,4.812309491059147,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
30277,Entire home/apt,12,2,4,5,290.0,1,4.812309491059147,-22.90173,-43.2797093,Zona Norte,1,1,0,0,1
30278,Entire home/apt,6,3,3,3,2095.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30279,Entire home/apt,5,1,0,1,1216.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30280,Entire home/apt,4,2,2,2,1029.0,3,5.0,-22.9546413,-43.2004797,Zona Sul,1,1,1,1,1
30281,Entire home/apt,4,2,2,3,312.0,1,4.812309491059147,-22.9415143,-43.2006244,Zona Sul,1,1,1,1,1
30282,Private room,2,1,1,2,296.0,1,4.812309491059147,-22.9546413,-43.2004797,Zona Sul,1,1,1,1,1
30283,Entire home/apt,2,1,1,1,1107.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30284,Entire home/apt,2,1,1,1,1000.0,1,4.812309491059147,-22.2800004,-42.5325303,Centro,0,0,0,0,1
30285,Private room,2,2,1,1,429.0,4,4.75,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30286,Entire home/apt,6,1,1,2,926.0,1,4.812309491059147,-22.9269199,-43.1802186,Zona Sul,1,1,1,1,1
30287,Entire home/apt,4,1,1,2,200.0,5,5.0,-22.2800004,-42.5325303,Centro,0,0,0,0,1
30288,Entire home/apt,3,1,1,1,217.0,1,5.0,-22.961704,-43.1669042,Zona Sul,1,1,1,1,1
30289,Entire home/apt,4,1,2,2,374.0,1,4.812309491059147,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
30290,Entire home/apt,5,2,2,4,1470.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30291,Entire home/apt,3,1,1,2,693.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30292,Entire home/apt,6,2,2,4,900.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30293,Entire home/apt,3,1,1,2,600.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30294,Private room,2,1,1,1,397.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30295,Private room,2,1,1,2,524.0,3,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30296,Entire home/apt,4,1,1,1,106.0,1,4.812309491059147,-22.8953684,-43.5288566,Zona Oeste,0,0,0,0,1
30297,Entire home/apt,2,1,1,1,539.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30298,Private room,4,1,1,3,257.0,1,4.812309491059147,-22.9247351,-43.2327165,Zona Norte,1,1,1,1,1
30299,Entire home/apt,4,1,1,3,654.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30300,Entire home/apt,8,2,2,3,1757.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30301,Private room,1,1,1,1,126.0,1,4.812309491059147,-22.8977491,-43.1929041,Centro,1,1,1,1,1
30302,Entire home/apt,2,1,1,2,893.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30303,Entire home/apt,6,3,3,3,1474.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30304,Entire home/apt,4,1,1,2,1046.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30305,Private room,3,1,2,2,350.0,1,4.812309491059147,-22.9339841,-43.1745744,Zona Sul,1,1,1,1,1
30306,Entire home/apt,6,3,3,3,1483.0,3,5.0,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
30307,Private room,1,1,1,1,139.0,1,5.0,-22.2800004,-42.5325303,Centro,0,0,0,0,1
30308,Entire home/apt,2,1,1,2,124.0,1,4.812309491059147,-22.9131775,-43.5932975,Zona Oeste,0,0,0,0,1
30309,Entire home/apt,4,1,1,3,886.0,3,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30310,Entire home/apt,5,1,1,6,857.0,1,4.812309491059147,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
30311,Entire home/apt,7,2,3,5,1933.0,4,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30312,Private room,4,1,2,4,643.0,2,3.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,0
30313,Entire home/apt,2,1,1,2,318.0,1,4.812309491059147,-22.2800004,-42.5325303,Centro,0,0,0,0,1
30314,Entire home/apt,2,1,0,2,406.0,2,5.0,-22.9546413,-43.2004797,Zona Sul,1,1,1,1,1
30315,Entire home/apt,6,1,2,2,623.0,1,4.812309491059147,-22.961704,-43.1669042,Zona Sul,1,1,1,1,1
30316,Entire home/apt,4,1,1,1,629.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30317,Entire home/apt,1,1,1,1,220.0,1,4.812309491059147,-22.2800004,-42.5325303,Centro,0,0,0,0,1
30318,Entire home/apt,4,1,1,2,950.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30319,Entire home/apt,3,1,1,1,714.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30320,Entire home/apt,6,1,2,3,693.0,1,4.812309491059147,-22.9166993,-43.2508354,Zona Norte,1,1,1,1,1
30321,Entire home/apt,3,1,1,2,440.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30322,Entire home/apt,4,1,2,2,500.0,1,4.812309491059147,-22.8971835,-43.1841545,Centro,1,1,1,1,1
30323,Entire home/apt,6,2,2,3,610.0,1,5.0,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30324,Entire home/apt,5,1,2,2,757.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30325,Private room,1,1,1,1,471.0,1,4.812309491059147,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
30326,Entire home/apt,5,1,2,3,650.0,1,4.812309491059147,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
30327,Entire home/apt,4,2,2,3,2050.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30328,Entire home/apt,10,4,4,5,2171.0,1,4.812309491059147,-22.9215542,-43.1860269,Centro,1,1,1,1,1
30329,Private room,1,1,1,1,243.0,1,4.812309491059147,-22.9215542,-43.1860269,Centro,1,1,1,1,1
30330,Entire home/apt,5,2,3,2,503.0,1,4.812309491059147,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
30331,Shared room,2,2,0,1,63.0,3,4.67,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,0
30332,Private room,1,1,1,1,527.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30333,Entire home/apt,2,1,1,1,829.0,1,4.812309491059147,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
30334,Entire home/apt,4,2,2,2,300.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30335,Private room,2,1,1,1,439.0,1,5.0,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
30336,Entire home/apt,4,1,2,3,238.0,1,5.0,-22.9531726,-43.3715825,Zona Oeste,0,0,0,0,1
30337,Entire home/apt,6,2,3,3,1543.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30338,Entire home/apt,3,1,1,1,706.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30339,Entire home/apt,8,2,3,5,2043.0,5,5.0,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30340,Entire home/apt,2,1,1,1,590.0,1,4.812309491059147,-22.2800004,-42.5325303,Centro,0,0,0,0,1
30341,Entire home/apt,2,1,1,2,200.0,2,5.0,-22.9215542,-43.1860269,Centro,1,1,1,1,1
30342,Entire home/apt,4,1,1,2,856.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30343,Entire home/apt,4,2,2,3,1500.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30344,Entire home/apt,6,2,1,1,300.0,1,4.812309491059147,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
30345,Entire home/apt,6,2,2,3,751.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30346,Entire home/apt,4,1,1,2,1176.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30347,Entire home/apt,2,1,1,1,579.0,1,4.812309491059147,-22.9952094,-43.2408556,Zona Sul,0,0,1,1,1
30348,Entire home/apt,2,1,1,1,484.0,1,4.812309491059147,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
30349,Entire home/apt,4,1,1,2,341.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30350,Entire home/apt,2,1,1,1,758.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30351,Private room,2,1,1,1,467.0,2,5.0,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
30352,Entire home/apt,6,2,2,2,1196.0,1,5.0,-22.9269199,-43.1802186,Zona Sul,1,1,1,1,1
30353,Entire home/apt,3,2,2,2,250.0,1,4.812309491059147,-22.853597,-43.3032021,Zona Norte,0,0,0,0,1
30354,Entire home/apt,6,2,2,3,330.0,1,4.812309491059147,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
30355,Entire home/apt,4,1,1,1,297.0,1,4.812309491059147,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
30356,Entire home/apt,4,1,1,1,500.0,4,5.0,-22.9166993,-43.2508354,Zona Norte,1,1,1,1,1
30357,Entire home/apt,3,1,1,3,361.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30358,Entire home/apt,2,1,1,2,197.0,1,4.812309491059147,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
30359,Private room,2,0,1,1,120.0,1,4.812309491059147,-22.8971835,-43.1841545,Centro,1,1,1,1,1
30360,Entire home/apt,3,1,1,1,320.0,1,4.812309491059147,-22.2800004,-42.5325303,Centro,0,0,0,0,1
30361,Private room,2,1,1,1,557.0,1,4.812309491059147,-22.9952094,-43.2408556,Zona Sul,0,0,1,1,1
30362,Entire home/apt,3,1,0,0,1265.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30363,Entire home/apt,2,2,1,1,230.0,1,4.812309491059147,-22.9279449,-43.2088566,Centro,1,1,1,1,1
30364,Entire home/apt,3,1,2,2,950.0,1,4.812309491059147,-22.9339841,-43.1745744,Zona Sul,1,1,1,1,1
30365,Entire home/apt,6,2,2,2,423.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30366,Private room,3,1,1,1,239.0,1,4.812309491059147,-22.8795618,-43.2724202,Zona Norte,1,1,0,0,1
30367,Entire home/apt,8,1,2,6,1061.0,2,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30368,Entire home/apt,3,1,1,1,1014.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30369,Entire home/apt,7,2,3,5,2100.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30370,Private room,2,0,1,1,234.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30371,Entire home/apt,6,2,3,2,2000.0,1,4.812309491059147,-22.9546413,-43.2004797,Zona Sul,1,1,1,1,1
30372,Entire home/apt,5,1,1,2,986.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30373,Entire home/apt,4,1,1,2,1200.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30374,Entire home/apt,2,1,1,1,783.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30375,Entire home/apt,6,3,3,3,1757.0,2,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30376,Entire home/apt,4,1,1,2,453.0,1,4.812309491059147,-22.9269199,-43.1802186,Zona Sul,1,1,1,1,1
30377,Entire home/apt,6,2,3,6,1714.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30378,Private room,2,1,1,1,100.0,3,5.0,-22.9090942,-43.2678381,Zona Norte,1,1,1,1,1
30379,Entire home/apt,4,1,2,3,814.0,3,5.0,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30380,Private room,2,1,1,1,893.0,1,4.812309491059147,-22.9531726,-43.3715825,Zona Oeste,0,0,0,0,1
30381,Entire home/apt,5,1,1,4,929.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30382,Entire home/apt,4,1,1,2,955.0,1,4.812309491059147,-22.2800004,-42.5325303,Centro,0,0,0,0,1
30383,Entire home/apt,10,2,3,6,1700.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30384,Entire home/apt,4,1,1,1,1050.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30385,Entire home/apt,7,1,2,2,479.0,1,4.812309491059147,-22.9707911,-43.4968914,Zona Oeste,0,0,0,0,1
30386,Entire home/apt,3,2,2,2,891.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30387,Entire home/apt,3,1,0,2,886.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30388,Entire home/apt,4,1,1,3,913.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30389,Private room,4,2,1,1,243.0,1,4.812309491059147,-22.9215542,-43.1860269,Centro,1,1,1,1,1
30390,Entire home/apt,4,1,2,2,629.0,1,4.812309491059147,-22.9215542,-43.1860269,Centro,1,1,1,1,1
30391,Entire home/apt,2,1,1,1,711.0,3,5.0,-22.9339841,-43.1745744,Zona Sul,1,1,1,1,1
30392,Entire home/apt,3,1,1,1,206.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30393,Entire home/apt,2,1,1,1,328.0,1,4.812309491059147,-22.7977495,-43.1867478,Zona Norte,0,0,0,0,1
30394,Private room,4,1,1,3,700.0,1,4.812309491059147,-22.9913592,-43.2675329,Zona Sul,0,1,1,1,1
30395,Entire home/apt,5,2,2,2,1296.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30396,Entire home/apt,2,1,1,1,414.0,1,4.812309491059147,-22.9343173,-43.1878165,Zona Sul,1,1,1,1,1
30397,Entire home/apt,3,1,1,2,197.0,1,4.812309491059147,-22.831888,-43.2977309,Zona Norte,0,0,0,0,1
30398,Entire home/apt,2,1,1,1,1200.0,1,4.812309491059147,-22.2800004,-42.5325303,Centro,0,0,0,0,1
30399,Entire home/apt,3,1,1,1,1100.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30400,Entire home/apt,4,1,1,1,217.0,1,4.812309491059147,-22.9711394,-43.4311836,Zona Oeste,0,0,0,0,1
30401,Entire home/apt,4,1,1,2,1100.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30402,Entire home/apt,2,1,1,1,661.0,1,5.0,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
30403,Entire home/apt,2,1,1,1,1047.0,1,5.0,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
30404,Entire home/apt,6,1,2,3,800.0,1,4.812309491059147,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
30405,Entire home/apt,3,1,1,2,464.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30406,Entire home/apt,4,1,1,1,804.0,1,5.0,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
30407,Entire home/apt,6,1,2,4,816.0,1,4.812309491059147,-22.9339841,-43.1745744,Zona Sul,1,1,1,1,1
30408,Entire home/apt,4,1,1,2,949.0,3,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30409,Entire home/apt,4,1,1,1,1340.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30410,Entire home/apt,2,1,1,1,400.0,1,4.812309491059147,-22.9531726,-43.3715825,Zona Oeste,0,0,0,0,1
30411,Entire home/apt,3,1,1,1,392.0,1,4.812309491059147,-22.2800004,-42.5325303,Centro,0,0,0,0,1
30412,Entire home/apt,5,1,2,4,320.0,1,4.812309491059147,-22.9279449,-43.2088566,Centro,1,1,1,1,1
30413,Private room,4,1,1,1,600.0,1,4.812309491059147,-22.9952094,-43.2408556,Zona Sul,0,0,1,1,1
30414,Entire home/apt,2,1,1,1,110.0,3,5.0,-22.8599658,-43.3704561,Zona Norte,0,0,0,0,1
30415,Entire home/apt,2,1,1,1,321.0,1,5.0,-22.9339841,-43.1745744,Zona Sul,1,1,1,1,1
30416,Entire home/apt,7,1,2,4,2214.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30417,Private room,2,1,1,1,300.0,1,5.0,-22.9215542,-43.1860269,Centro,1,1,1,1,1
30418,Entire home/apt,3,1,1,2,1429.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30419,Entire home/apt,16,1,0,1,1120.0,3,5.0,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
30420,Entire home/apt,2,1,1,2,1053.0,4,5.0,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
30421,Entire home/apt,3,1,1,2,823.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30422,Private room,2,2,3,3,980.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30423,Entire home/apt,4,2,1,1,487.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
30424,Entire home/apt,4,1,1,3,871.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30425,Entire home/apt,4,1,1,2,1886.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30426,Entire home/apt,4,1,1,1,1100.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
30427,Entire home/apt,5,1,1,2,471.0,1,5.0,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
30428,Entire home/apt,2,1,1,1,557.0,1,4.812309491059147,-22.9711394,-43.4311836,Zona Oeste,0,0,0,0,1
30429,Entire home/apt,6,2,3,4,1350.0,1,4.812309491059147,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
30430,Private room,2,1,1,1,800.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
